episode,A2C,DQN,PPO,QNN
1894,270.33000000000004,22.544999999999998,500.0,262.52
1895,269.46500000000003,22.509999999999998,500.0,263.90999999999997
1896,268.98,22.345,500.0,263.96
1897,269.28000000000003,22.525,500.0,264.245
1898,269.525,22.53,500.0,263.16999999999996
1899,269.81,22.07,500.0,262.04
1900,270.40999999999997,21.98,500.0,262.835
1901,270.70500000000004,21.869999999999997,500.0,264.555
1902,270.8,21.725,500.0,265.815
1903,270.70500000000004,21.605,500.0,264.88
1904,270.745,21.405,500.0,264.07
1905,270.8,21.57,500.0,263.59499999999997
1906,271.04,21.4,500.0,262.885
1907,271.115,21.78,500.0,262.90500000000003
1908,271.38,21.669999999999998,500.0,264.685
1909,272.815,21.555,500.0,264.85
1910,272.995,21.845,500.0,265.555
1911,273.355,22.080000000000002,500.0,266.515
1912,273.71500000000003,21.81,500.0,265.93
1913,274.28499999999997,21.945,500.0,264.95500000000004
1914,275.68,22.345,500.0,265.96999999999997
1915,278.225,22.645,500.0,264.125
1916,278.475,22.380000000000003,500.0,264.21
1917,279.73,22.265,500.0,263.34000000000003
1918,280.01,22.56,500.0,263.8
1919,280.265,22.53,500.0,264.195
1920,281.09499999999997,22.634999999999998,500.0,263.91999999999996
1921,279.945,22.715,500.0,261.44
1922,278.96,23.025,500.0,261.32
1923,278.31,23.02,500.0,260.61
1924,277.18,23.335,500.0,260.49
1925,275.865,23.15,500.0,260.115
1926,274.21999999999997,23.21,500.0,260.005
1927,273.165,22.955000000000002,500.0,260.18
1928,272.92,22.645,500.0,257.74
1929,270.84499999999997,22.81,500.0,258.21999999999997
1930,269.495,22.169999999999998,500.0,258.61
1931,268.885,21.98,500.0,257.425
1932,268.265,22.25,500.0,256.185
1933,268.325,22.73,500.0,254.775
1934,266.96999999999997,22.61,500.0,253.635
1935,266.575,22.405,500.0,254.6
1936,267.105,22.5,500.0,254.37000000000003
1937,267.79,22.535,500.0,254.26999999999998
1938,268.81,22.515,500.0,254.425
1939,269.71500000000003,22.535,500.0,254.50500000000002
1940,269.695,22.31,500.0,253.28000000000003
1941,272.59000000000003,22.35,500.0,253.73000000000002
1942,274.71,21.869999999999997,500.0,253.44
1943,276.195,21.994999999999997,500.0,252.805
1944,278.335,21.89,500.0,253.69
1945,281.21999999999997,22.009999999999998,500.0,252.63000000000002
1946,284.315,21.9,500.0,253.26
1947,286.675,21.71,500.0,252.185
1948,288.79,21.955000000000002,500.0,252.205
1949,290.33000000000004,21.84,500.0,252.435
1950,291.66999999999996,22.305,500.0,250.79000000000002
1951,292.4,22.205000000000002,500.0,251.365
1952,293.52,22.36,500.0,251.445
1953,294.21999999999997,22.005000000000003,500.0,252.49499999999998
1954,295.14,22.095,500.0,252.42000000000002
1955,293.82,21.975,500.0,252.53000000000003
1956,294.315,21.880000000000003,500.0,250.16
1957,294.165,21.919999999999998,500.0,251.945
1958,294.735,21.73,500.0,251.685
1959,295.2,22.21,500.0,251.78000000000003
1960,295.52,22.294999999999998,500.0,252.09499999999997
1961,294.15,22.215,500.0,252.16
1962,294.48,22.235,500.0,252.48000000000002
1963,295.495,22.045,500.0,252.94
1964,295.885,21.935,500.0,252.09
1965,295.79,21.72,500.0,252.06
1966,295.395,21.695,500.0,253.99499999999998
1967,295.09499999999997,21.55,500.0,255.55
1968,294.45500000000004,21.619999999999997,500.0,254.805
1969,295.12,21.39,500.0,254.54000000000002
1970,296.26,20.81,500.0,256.73
1971,297.64,20.73,500.0,255.94
1972,299.12,20.34,500.0,255.965
1973,300.395,19.965,500.0,257.565
1974,301.725,19.715,500.0,257.34000000000003
1975,303.02,19.744999999999997,500.0,255.81
1976,303.70500000000004,19.880000000000003,500.0,258.29
1977,303.5,19.759999999999998,500.0,258.41999999999996
1978,303.35,20.055,500.0,258.915
1979,303.31,19.765,500.0,259.54
1980,303.68,19.744999999999997,500.0,260.63
1981,304.71500000000003,20.845,500.0,261.915
1982,304.055,20.994999999999997,500.0,262.79
1983,298.95500000000004,20.955,500.0,265.165
1984,296.745,20.735,500.0,267.15500000000003
1985,293.775,20.96,500.0,267.79
1986,291.08000000000004,20.994999999999997,500.0,266.84499999999997
1987,290.79,20.990000000000002,500.0,266.245
1988,288.51,20.720000000000002,500.0,268.305
1989,285.34000000000003,21.025,500.0,269.165
1990,284.27,21.43,500.0,270.21
1991,283.225,21.64,500.0,271.4
1992,281.755,21.865000000000002,500.0,273.265
1993,280.29,22.405,500.0,273.755
1994,278.695,21.975,500.0,274.56
1995,274.69,22.009999999999998,500.0,275.27
1996,273.06,22.169999999999998,500.0,274.155
1997,271.455,22.244999999999997,500.0,272.825
1998,269.84000000000003,22.15,500.0,272.095
1999,268.225,22.365000000000002,500.0,272.65500000000003
2000,264.245,22.535,500.0,271.635
