turn,qucb_mean,qucb_low,qucb_high,ucb_mean,ucb_low,ucb_high,thomp_mean,thomp_low,thomp_high
213750,283.3575999999567,281.4832950048874,285.23190499502596,1279.9435,1264.4510891747366,1295.4358737158884,246.66039,236.6378572197044,256.68291304396746
215000,283.3575999999567,281.4832950048874,285.23190499502596,1283.6183,1268.1420134202574,1299.0945588453676,246.8588,236.83535087388944,256.88223945814184
216250,283.3575999999567,281.4832950048874,285.23190499502596,1287.4371,1271.9353069745398,1302.9389606035852,247.0948,237.06461836298936,257.1249873499013
217500,283.3575999999567,281.4832950048874,285.23190499502596,1292.1714,1276.6779267223628,1307.6648467151372,247.30519,237.26935630071154,257.3410257793666
218750,283.3575999999567,281.4832950048874,285.23190499502596,1297.2626,1281.7282472665543,1312.7968992178207,247.55481,237.51689892113058,257.5927202194944
220000,283.3575999999567,281.4832950048874,285.23190499502596,1302.7937,1287.0710675853786,1318.5163347583714,247.86641,237.82889357370115,257.90392502981445
221250,283.3575999999567,281.4832950048874,285.23190499502596,1308.7043,1292.8349430064275,1324.5737483998225,248.12881,238.08316369703758,258.1744656974937
222500,283.3575999999567,281.4832950048874,285.23190499502596,1314.2466,1298.3177276932652,1330.1754363692348,248.40721,238.35894705015505,258.4554755572668
223750,283.3575999999567,281.4832950048874,285.23190499502596,1318.6752,1302.746689478883,1334.603652317992,248.74321,238.68591373421586,258.80050594351854
225000,283.3575999999567,281.4832950048874,285.23190499502596,1322.8816,1307.0137717617579,1338.7494118319921,249.08398,239.0147904030197,259.15317834698027
226250,283.3575999999567,281.4832950048874,285.23190499502596,1327.8158,1311.8796128127592,1343.7519789841158,249.4252,239.35211269122155,259.4982901408097
227500,283.3575999999567,281.4832950048874,285.23190499502596,1331.9243,1315.8315701433878,1348.0170626691122,249.6832,239.60186726361138,259.76452677935737
228750,283.3575999999567,281.4832950048874,285.23190499502596,1336.0369,1319.9659582805932,1352.1077721881568,250.0496,239.95314609575257,260.1460665507318
230000,283.3575999999567,281.4832950048874,285.23190499502596,1339.7134,1323.6269800185937,1355.7997777939063,250.372,240.26852737723792,260.4754606598715
231250,283.3575999999567,281.4832950048874,285.23190499502596,1343.8661,1327.651591693118,1360.080586041257,250.7508,240.63315889906292,260.8684280149996
232500,283.3575999999567,281.4832950048874,285.23190499502596,1348.2965,1332.0023238296017,1364.5906937485233,251.15,241.01304338914534,261.28694440382344
233750,283.3575999999567,281.4832950048874,285.23190499502596,1352.3828,1336.0293725058045,1368.7362524941955,251.5,241.3466665256056,261.6533334743944
235000,283.3575999999567,281.4832950048874,285.23190499502596,1356.4059,1340.0289099634208,1372.7828576147042,251.8008,241.63387102675472,261.9677219908234
236250,283.3575999999567,281.4832950048874,285.23190499502596,1360.6573,1344.3073596844424,1377.0073375811826,252.14839,241.96657756245975,262.3302058848059
237500,283.3575999999567,281.4832950048874,285.23190499502596,1364.6626,1348.2679068803013,1381.0572884321987,252.4368,242.24911585687045,262.6244803345358
238750,283.3575999999567,281.4832950048874,285.23190499502596,1368.0826,1351.624017373797,1384.541265829328,252.71,242.5117693960542,262.90824403168017
240000,283.3575999999567,281.4832950048874,285.23190499502596,1371.9613,1355.4509346852044,1388.4716727366706,253.004,242.79404054596228,263.2139550595065
241250,283.3575999999567,281.4832950048874,285.23190499502596,1376.1019,1359.487565995029,1392.716291426846,253.3248,243.10971648660626,263.5398806813625
242500,283.3575999999567,281.4832950048874,285.23190499502596,1380.5317,1363.7547888990362,1397.3086876634638,253.5968,243.37582388262626,263.81777963299874
243750,283.3575999999567,281.4832950048874,285.23190499502596,1383.9608,1367.0256773039623,1400.8959535554127,253.9492,243.71498416831471,264.18342281410713
